filename,Site ,Treatment ,MEANf,VARf,SKEWf,KURTf,NBPEAKS,LEQf,ENRf,BGNf,SNRf,Hf,EAS,ECU,ECV,EPS,EPS_KURT,EPS_SKEW,ACI,NDSI,rBA,AnthroEnergy,BioEnergy,BI,ROU,ADI,AEI,LFC,MFC,HFC,ACTspFract,ACTspCount,ACTspMean,EVNspFract,EVNspMean,EVNspCount,TFSD,H_Havrda,H_Renyi,H_pairedShannon,H_gamma,H_GiniSimpson,RAOQ,AGI,nROI,aROI,ZCR,MEANt,VARt,SKEWt,KURTt,LEQt,BGNt,SNRt,MED,Ht,ACTtFraction,ACTtCount,ACTtMean,EVNtFraction,EVNtMean,EVNtCount
Eastwood Farm 24kHz_20240903_205900.WAV,Eastwood Farm,Pre-light treatment,0.000273553,6.03E-09,1.656236381,8.448155022,13,43.14925163,-43.83014846,-45.60470503,1.774556571,0.973742145,0.000984474,0.566717103,0.472322565,0.008596258,42.19427743,4.957999669,297.885148,0.258990717,1.69902152,0.038424131,0.065283425,0.74733282,0.542866653,2.302576944,0.002147301,0.13530857,0.127676678,0.130131418,0.13032407,1343.771484,5.643064483,0.001868832,0.022043597,0.082193221,0.625880653,0.333328888,5.612473594,7.073104769,78960.36618,0.997174793,0.83662986,1.209665517,21.82135583,0.066827902,42332.30909,2.71E-19,4.15E-05,0.052833559,3.186337394,43.17741139,-33.97268013,0.413399708,0.020015479,0.992115377,0.028898371,298,5.035736801,0.000775795,0.021333333,0.036368926
Eastwood Farm 24kHz_20240903_210000.WAV,Eastwood Farm,Pre-light treatment,0.000274778,9.19E-09,4.692793358,43.72143474,13,43.3504217,-43.62897839,-45.61736524,1.98838685,0.954502908,0.000227949,0.095374224,0.081636555,0.005957614,23.51998205,3.435751604,297.260907,0.003476253,1.006976758,0.062675925,0.0631132,0.738094472,0.554784633,2.246729286,0.164772387,0.135534866,0.127397725,0.129249499,0.129923822,1339.644531,5.694223119,0.001877167,0.022021978,0.0830457,0.62508613,0.333299627,4.599606076,6.952020398,75630.24214,0.99507708,0.871152191,1.207427855,20.73028804,0.046730282,42336.76364,3.95E-19,4.33E-05,-0.333043078,22.19563576,43.36873164,-33.99922228,0.452865856,0.01995441,0.98665442,0.026377036,272,5.843058938,0.001163693,0.032,0.036368926
Eastwood Farm 24kHz_20240903_210100.WAV,Eastwood Farm,Pre-light treatment,0.000273384,6.15E-09,1.611819522,7.910678551,12,43.15117027,-43.82822982,-45.61642181,1.788191989,0.973232444,0.000279165,0.256108719,0.238141084,0.00582597,19.22022733,2.804455823,297.6055928,0.24451625,1.647310415,0.037974694,0.062556108,0.661151648,0.542433167,2.302580853,0.001504091,0.136795655,0.127541701,0.129749827,0.130364227,1344.185547,5.631494272,0.002028325,0.022013301,0.088160577,0.628184546,0.333328922,5.61633764,7.069920892,78784.08149,0.997166366,0.828632737,1.208671055,24.00349142,0.061372563,42442.81818,2.20E-19,4.15E-05,0.059773436,3.903719464,43.1828741,-33.98608345,0.436965218,0.019984617,0.989023658,0.024437548,252,5.790832113,0.002133437,0.023466667,0.090922316
Eastwood Farm 24kHz_20240903_210200.WAV,Eastwood Farm,Pre-light treatment,0.000271218,5.89E-09,1.711324049,8.755969713,13,43.07323726,-43.90616282,-45.64517852,1.739015697,0.973766093,0.000195694,0.084084196,0.069059808,0.005095569,13.56640528,2.334618502,297.2431985,0.236705884,1.620221952,0.038345205,0.062127742,0.755610264,0.527525877,2.302584747,0.000446866,0.137013869,0.126217922,0.128805368,0.129855631,1338.941406,5.547565336,0.001869401,0.021902293,0.0832233,0.626831955,0.333328823,5.605274027,7.073250566,79005.96397,0.997167662,0.836089719,1.207207882,4.364271167,0.037031902,42436.25455,1.60E-19,4.08E-05,0.058933364,3.078270425,43.10339158,-34.0390973,0.346431974,0.019863013,0.993481593,0.02181924,225,4.900750859,0,0,0
Eastwood Farm 24kHz_20240903_210300.WAV,Eastwood Farm,Pre-light treatment,0.000271856,5.90E-09,1.735461603,9.047439335,13,43.09242779,-43.8869723,-45.62648268,1.739510376,0.973831816,0.000272758,0.232574672,0.196512066,0.006500787,20.00060797,3.229228273,297.0697604,0.242694686,1.640942779,0.038429103,0.063059959,0.681607159,0.529369744,2.302584766,0.000441525,0.137846313,0.127029786,0.128654907,0.129677574,1337.105469,5.54885237,0.00186637,0.022142735,0.082619461,0.62836301,0.333328764,5.598776955,7.073658996,79036.87749,0.99716459,0.836404868,1.206220297,13.0928135,0.043093389,42386.18182,-3.23E-19,4.10E-05,0.055751643,3.048233171,43.12635092,-34.01245712,0.337783211,0.019924028,0.994184853,0.021625291,223,4.707379606,0.00087277,0.048,0.018184463
Eastwood Farm 24kHz_20240903_210400.WAV,Eastwood Farm,Pre-light treatment,0.000272169,5.96E-09,1.703105145,8.776086852,12,43.10483658,-43.87456351,-45.63437579,1.759812278,0.973692574,0.000340144,0.162962295,0.134938437,0.006412026,13.59530156,2.435209778,297.4705518,0.244226541,1.646295627,0.038461181,0.063318474,0.70692208,0.534385094,2.302584878,0.00036047,0.136625933,0.12682782,0.129371862,0.129889726,1339.292969,5.594728651,0.001897056,0.022223716,0.08361402,0.627580357,0.333328803,5.603018104,7.072790639,78974.87517,0.997165105,0.835513027,1.208289144,12.00174571,0.054326084,42390.36364,2.72E-19,4.10E-05,0.064512985,3.118479508,43.13300001,-34.02590773,0.39558036,0.019893198,0.99282895,0.03064391,316,4.744172806,0.001260667,0.023111111,0.05455339
Eastwood Farm 24kHz_20240903_210500.WAV,Eastwood Farm,Pre-light treatment,0.000274136,5.95E-09,1.649705262,8.437397867,13,43.16211827,-43.81728182,-45.61042988,1.793148063,0.974188436,0.000556312,0.242867593,0.225464241,0.007677342,18.90437656,3.179595568,297.9236446,0.265150504,1.721645739,0.038450578,0.066198273,0.732112755,0.545619299,2.302580997,0.001511049,0.136706753,0.128484543,0.130064345,0.130583009,1346.441406,5.719935998,0.001986653,0.022010081,0.087485697,0.625760074,0.333328974,5.622307554,7.07589766,79092.09363,0.997192283,0.835850357,1.210141665,17.45708467,0.07315458,42331.38182,1.95E-19,4.16E-05,0.052195662,6.28600248,43.19516107,-33.99563531,0.493951565,0.019962652,0.984223831,0.030352987,313,5.794468732,0.000969744,0.026666667,0.036368926
Eastwood Farm 24kHz_20240903_210600.WAV,Eastwood Farm,Pre-light treatment,0.000272575,5.97E-09,1.689090999,8.76816809,13,43.11727518,-43.86212491,-45.62521585,1.76309094,0.973762757,0.000406944,0.166962057,0.152662973,0.008342047,30.83733401,4.242031912,297.6460914,0.252080738,1.674085427,0.038435704,0.064344652,0.758368378,0.536747498,2.302584758,0.000424364,0.13620567,0.128243583,0.130105132,0.130136543,1341.837891,5.614481135,0.001880955,0.022170771,0.08325882,0.624654343,0.333328815,5.604350331,7.073230355,78984.04002,0.997168882,0.835400883,1.207975679,17.45708467,0.064100233,42294.29091,1.66E-19,4.12E-05,0.069090644,3.599219185,43.14882487,-34.03550534,0.448930072,0.019871229,0.990182173,0.030062064,310,5.192256912,0.000775795,0.021333333,0.036368926
Eastwood Farm 24kHz_20240903_210700.WAV,Eastwood Farm,Pre-light treatment,0.000274047,6.14E-09,1.630254807,8.300927941,12,43.16974395,-43.80965614,-45.60591688,1.796260738,0.973416702,0.001627202,0.445548374,0.313323298,0.012453517,72.10104922,7.184137373,298.0750763,0.274867966,1.758118393,0.038788211,0.068194268,0.854480196,0.547126995,2.302584135,0.000753821,0.13718359,0.130013288,0.130110571,0.130760497,1348.271484,5.697957811,0.002078901,0.022131011,0.091677054,0.624346904,0.333328863,5.609767514,7.071070275,78840.41217,0.997166279,0.838213247,1.211471901,32.73203375,0.088251473,42160.03636,2.36E-20,4.17E-05,0.067282433,3.239773252,43.20171023,-33.9729723,0.446827653,0.020014806,0.991278457,0.030837859,318,5.110000122,0.000290923,0.016,0.018184463
Eastwood Farm 24kHz_20240903_210800.WAV,Eastwood Farm,Pre-light treatment,0.000276423,8.68E-09,4.188908826,37.98694225,12,43.37083629,-43.6085638,-45.59764934,1.989085545,0.958489359,0.001850865,0.550071037,0.422648005,0.01241917,52.05073367,6.038791122,298.4144198,0.089232997,1.195951316,0.057775174,0.069096295,0.939491266,0.565267724,2.280360366,0.104622148,0.135405554,0.129746332,0.129985489,0.130743449,1348.095703,5.802221517,0.001989683,0.021905219,0.087521217,0.626659218,0.333307543,4.733448797,6.977141075,76243.31016,0.995572797,0.866992922,1.211278085,22.91242363,0.097514184,42070.87273,-2.07E-19,4.36E-05,-0.173813496,14.66717762,43.39860497,-33.98254836,0.521517724,0.019992752,0.986769047,0.032971296,340,5.710519351,0.001939488,0.021333333,0.090922316
Eastwood Farm 24kHz_20240903_210900.WAV,Eastwood Farm,Pre-light treatment,0.000275952,6.24E-09,1.601056332,8.126692124,12,43.23081808,-43.74858201,-45.58607244,1.837490434,0.973397608,0.002318919,0.4429514,0.322583823,0.012944737,52.97158992,6.082447769,298.8174994,0.293709527,1.831696131,0.03884243,0.071147528,0.818666921,0.562939835,2.302578258,0.001927315,0.137595772,0.13107511,0.13103237,0.131134226,1352.125,5.810661556,0.002073786,0.02221809,0.090931135,0.626245951,0.333328897,5.613589724,7.070953124,78814.55318,0.997170164,0.839395891,1.21453485,32.73203375,0.120813027,42124.69091,-2.98E-19,4.23E-05,0.066690024,3.82170052,43.25850685,-33.95927207,0.571054632,0.0200464,0.984930746,0.037529092,387,5.812878413,0.002036462,0.0224,0.090922316
Eastwood Farm 24kHz_20240903_211000.WAV,Eastwood Farm,Pre-light treatment,0.000274281,6.06E-09,1.698729491,8.958991431,12,43.17225313,-43.80714696,-45.6027693,1.795622341,0.973694756,0.001060913,0.350637092,0.252024869,0.01188127,50.51248191,5.639860358,298.3230691,0.27093965,1.743257125,0.038846718,0.067719817,0.833424894,0.549499596,2.302582896,0.001125687,0.138993955,0.129440383,0.130302725,0.130622219,1346.845703,5.695397131,0.001910884,0.021921094,0.084928259,0.62720871,0.333328754,5.597693514,7.072803152,78964.19272,0.99716295,0.838452647,1.211187184,13.0928135,0.100469159,42165.90909,3.89E-19,4.17E-05,0.065221161,3.425826639,43.20455963,-33.96898763,0.473799826,0.02002399,0.990066816,0.033747091,348,5.246235753,0.000290923,0.016,0.018184463
Eastwood Farm 24kHz_20240903_211100.WAV,Eastwood Farm,Pre-light treatment,0.00027521,6.15E-09,1.601009918,8.122893843,13,43.20430972,-43.77509036,-45.58479417,1.809703805,0.97363764,0.00184792,0.36066071,0.254260619,0.013366228,62.47067691,6.640079363,298.4405086,0.29000547,1.816923111,0.038485991,0.069926087,0.836951951,0.555938718,2.302584279,0.000694092,0.136674425,0.130932134,0.130335355,0.130550618,1346.107422,5.753123684,0.00193172,0.021897698,0.085709699,0.626807183,0.333328947,5.619168611,7.072455067,78888.635,0.997179203,0.838301272,1.213564279,31.64096596,0.118577854,42103.23636,-4.28E-19,4.20E-05,0.064763585,3.375175341,43.2344928,-33.95587911,0.509717122,0.020054232,0.988370375,0.035977502,371,5.474017065,0.000387898,0.021333333,0.018184463
Eastwood Farm 24kHz_20240903_211200.WAV,Eastwood Farm,Pre-light treatment,0.000274725,6.20E-09,1.624475513,8.213736405,11,43.19280858,-43.7865915,-45.59920509,1.812613591,0.973299455,0.001280562,0.489499343,0.470053697,0.01080201,38.87337923,5.13120139,298.2290484,0.271749673,1.746308412,0.03881292,0.067779329,0.787427007,0.551452364,2.302546927,0.004490783,0.136625933,0.129376394,0.130328104,0.130669006,1347.328125,5.723632284,0.001952936,0.021813447,0.086881858,0.628394751,0.333328861,5.609450254,7.07033749,78803.11118,0.997163551,0.836605292,1.210310952,18.54815246,0.086508795,42200.54545,-5.06E-20,4.20E-05,0.066679937,4.485438723,43.23163781,-33.98235841,0.490705112,0.019993189,0.988500086,0.031031808,320,5.630107107,0.001163693,0.016,0.072737853
Eastwood Farm 24kHz_20240903_211300.WAV,Eastwood Farm,Pre-light treatment,0.000273171,5.98E-09,1.685485439,8.742073972,13,43.13552405,-43.84387604,-45.62425645,1.780380409,0.973825457,0.001211256,0.524967108,0.406266362,0.010587033,38.53185548,4.728834405,297.811918,0.268719707,1.734929439,0.038530494,0.066847688,0.781142311,0.540786365,2.302578007,0.001912894,0.136666343,0.128997457,0.130152265,0.13082509,1348.9375,5.658934609,0.001988547,0.021673942,0.088231617,0.624513466,0.333328836,5.606691841,7.073623003,79000.56507,0.997171862,0.83969065,1.209429018,12.00174571,0.075939076,42203.47273,3.02E-19,4.14E-05,0.061819731,3.182410814,43.16748311,-33.98609958,0.416343285,0.01998458,0.991961545,0.029577192,305,5.035269518,0,0,0
Eastwood Farm 24kHz_20240903_211400.WAV,Eastwood Farm,Pre-light treatment,0.00027341,6.14E-09,1.813432453,9.750855841,11,43.15109006,-43.82831003,-45.61469653,1.786386502,0.973004843,0.000738707,0.298070193,0.223742127,0.00910764,33.13607105,4.326666218,297.816402,0.247455364,1.657649665,0.039874066,0.066097232,0.758339565,0.543199753,2.302564908,0.003279917,0.137700837,0.128969462,0.128836185,0.130223108,1342.730469,5.661954196,0.001916188,0.022292558,0.084999299,0.625570012,0.333328429,5.563342506,7.068476002,78827.27496,0.997116788,0.840102423,1.209726888,19.63922025,0.069820762,42231.94545,-4.43E-20,4.15E-05,0.063599071,3.406466748,43.18497172,-33.99744398,0.474596005,0.019958496,0.98982226,0.030062064,310,5.495324922,0.000290923,0.016,0.018184463
Eastwood Farm 24kHz_20240903_211500.WAV,Eastwood Farm,Pre-light treatment,0.000272993,6.04E-09,1.713098224,8.973770134,10,43.13358062,-43.84581947,-45.63019165,1.78437218,0.973494919,0.000878704,0.285854164,0.216446609,0.008755255,19.21499729,3.320669814,297.7303492,0.257074354,1.692059443,0.038917774,0.065851187,0.746345277,0.53989846,2.302573343,0.002522679,0.137329066,0.127703673,0.130581894,0.130326154,1343.792969,5.655715743,0.001927743,0.022169014,0.084644099,0.625397312,0.333328717,5.593672347,7.071552001,78914.89318,0.997153986,0.838265484,1.210030162,21.82135583,0.081299704,42263.50909,-1.05E-19,4.14E-05,0.070504622,3.329076196,43.16579509,-34.01279807,0.42823694,0.019923246,0.991602698,0.032001552,330,4.904398991,0.000581846,0.016,0.036368926
Eastwood Farm 24kHz_20240903_211600.WAV,Eastwood Farm,Pre-light treatment,0.000272312,5.92E-09,1.665234432,8.399855485,11,43.10705674,-43.87234335,-45.63314823,1.760804886,0.973927051,0.00053336,0.458275034,0.388728604,0.007632751,17.07855408,2.965420475,297.7067912,0.253214651,1.678145738,0.038128445,0.063985088,0.752015686,0.535638614,2.302579898,0.001715061,0.137393722,0.128192592,0.12927941,0.130187308,1342.361328,5.610578051,0.001783214,0.021723266,0.079351623,0.625206823,0.333328937,5.618016478,7.074261817,79027.41647,0.997181844,0.836140979,1.208737701,24.00349142,0.061505158,42380.45455,-4.12E-19,4.11E-05,0.06031522,3.1132527,43.13572585,-34.01258974,0.402924485,0.019923724,0.992554796,0.030256012,312,4.909812251,0.000581846,0.016,0.036368926
Eastwood Farm 24kHz_20240903_211700.WAV,Eastwood Farm,Pre-light treatment,0.0002725,5.94E-09,1.709095073,8.755436992,12,43.11358553,-43.86581456,-45.61424056,1.748426006,0.973817221,0.000424941,0.240243253,0.197715204,0.007106057,21.78433716,3.48129736,297.4932777,0.245811568,1.65185717,0.038312634,0.063286999,0.69033075,0.535240341,2.302584521,0.000564905,0.135615686,0.126759831,0.129278504,0.129825134,1338.626953,5.574001441,0.001890995,0.022078056,0.08379162,0.625014313,0.333328832,5.606248669,7.07357059,79019.84161,0.9971698,0.835957308,1.207306256,16.36601688,0.050916497,42406.67273,-3.74E-19,4.12E-05,0.05237814,3.07720593,43.14392751,-33.99948141,0.362043436,0.019953814,0.993369371,0.026377036,272,4.801510295,0.000581846,0.016,0.036368926
Eastwood Farm 24kHz_20240903_211800.WAV,Eastwood Farm,Pre-light treatment,0.000271839,5.90E-09,1.701039089,8.681328531,13,43.09211927,-43.88728082,-45.63250143,1.74522061,0.973858807,0.000295975,0.09150568,0.068427261,0.007374242,22.60714014,3.506091921,297.3184937,0.246376662,1.653845627,0.038005527,0.062855275,0.681049658,0.531374633,2.302585065,0.000130085,0.135179258,0.126795825,0.129160673,0.129859419,1338.980469,5.561910061,0.001821666,0.021832366,0.081198662,0.624289644,0.333328856,5.608915236,7.07383162,79028.52187,0.99717298,0.835224229,1.20741078,16.36601688,0.047753158,42386.72727,4.47E-19,4.10E-05,0.054889981,3.068826753,43.12462566,-33.99939293,0.34457217,0.019954018,0.994008847,0.024825446,256,4.627277599,0.000290923,0.016,0.018184463
Eastwood Farm 24kHz_20240903_211900.WAV,Eastwood Farm,Pre-light treatment,0.000274503,6.25E-09,1.675681594,8.436096674,12,43.18931632,-43.79008377,-45.61140991,1.821326141,0.972931076,0.000807396,0.27253123,0.258274288,0.008385276,16.25234337,2.809920845,298.1665311,0.240795737,1.634337157,0.040272808,0.065819347,0.864794467,0.557989433,2.302510327,0.006308413,0.14011735,0.128062614,0.129832309,0.130019291,1340.628906,5.733313203,0.001848375,0.021965363,0.081802501,0.628086168,0.333328744,5.596616866,7.068028868,78727.85334,0.997142564,0.83808105,1.209610789,19.63922025,0.075200332,42302.05455,4.20E-19,4.18E-05,0.067066453,6.152405494,43.21583613,-34.01293179,0.548653846,0.019922939,0.980111802,0.029383243,303,6.371325169,0.000775795,0.021333333,0.036368926
Eastwood Farm 24kHz_20240903_212000.WAV,Eastwood Farm,Pre-light treatment,0.000271608,5.90E-09,1.734836493,9.002411589,12,43.08516357,-43.89423652,-45.63770036,1.743463839,0.973776004,0.000311055,0.238441191,0.198518111,0.006828869,25.54449214,3.737400014,297.2087688,0.244622846,1.647683994,0.038190852,0.062926456,0.725625294,0.529835469,2.302584679,0.000501119,0.137013869,0.12736273,0.12864403,0.129843508,1338.816406,5.560888154,0.00181731,0.02181543,0.080488262,0.626462873,0.333328763,5.598677989,7.073310076,79021.21559,0.997163097,0.836632809,1.206807976,13.0928135,0.042752431,42434.45455,2.15E-19,4.09E-05,0.054857154,3.081824542,43.11705304,-34.02564348,0.348295946,0.019893804,0.993679073,0.022304112,230,4.829381522,0,0,0
Eastwood Farm 24kHz_20240903_212100.WAV,Eastwood Farm,Pre-light treatment,0.000271499,5.90E-09,1.736800145,8.966231496,10,43.08211523,-43.89728485,-45.6338461,1.736561248,0.97373652,0.00025164,0.088311625,0.074364744,0.007101727,20.79935521,3.299609221,297.0405656,0.238613634,1.626787253,0.038270808,0.062258462,0.730246922,0.52842363,2.302584665,0.000499887,0.135850063,0.127499708,0.128450063,0.12980998,1338.470703,5.540117754,0.001817878,0.021868005,0.080523782,0.625135336,0.333328764,5.598798062,7.073063187,79012.52504,0.997161943,0.835824668,1.206693886,19.63922025,0.041786381,42451.83636,2.12E-19,4.08E-05,0.057403014,3.153969504,43.1113306,-34.03930039,0.358999863,0.019862549,0.993114299,0.022885958,236,4.928519504,0,0,0
Eastwood Farm 24kHz_20240903_212200.WAV,Eastwood Farm,Pre-light treatment,0.000272015,6.25E-09,1.815117175,9.030141322,12,43.11589532,-43.86350477,-45.64785501,1.78435024,0.972226317,0.000318431,0.089177929,0.064195887,0.005946701,18.73520128,2.826101251,297.3833066,0.196666002,1.489624498,0.041574767,0.061930792,0.740171926,0.532864979,2.301759953,0.01991865,0.137822067,0.126130936,0.129350109,0.129924201,1339.648438,5.608066346,0.00180424,0.021879917,0.079813383,0.625978033,0.33332849,5.569675545,7.06360899,78618.40686,0.997096097,0.840868252,1.207666705,13.0928135,0.04926853,42407.16364,4.75E-19,4.12E-05,0.059703267,3.667825313,43.1490743,-34.03551717,0.401492095,0.019871202,0.991743189,0.030256012,312,4.861114756,0.000387898,0.021333333,0.018184463
Eastwood Farm 24kHz_20240903_212300.WAV,Eastwood Farm,Pre-light treatment,0.000272184,6.17E-09,1.935541964,10.74282157,11,43.11670125,-43.86269884,-45.62205046,1.759351623,0.972441574,0.00033422,0.11142711,0.086316352,0.007691872,29.54173182,4.124206768,297.3856289,0.214297504,1.54549274,0.040229058,0.062173717,0.677703194,0.534329209,2.302575519,0.002275523,0.136052113,0.126177928,0.129043749,0.129717921,1337.521484,5.558950815,0.001738889,0.021832779,0.076865225,0.623447328,0.333328041,5.525340905,7.064939235,78734.35149,0.997071355,0.838725306,1.206166746,14.18388129,0.043813191,42439.10909,-2.49E-19,4.12E-05,0.05179275,3.084710062,43.14654443,-34.02213733,0.348486057,0.019901836,0.994394848,0.024534523,253,4.483060962,0.000581846,0.032,0.018184463
Eastwood Farm 24kHz_20240903_212400.WAV,Eastwood Farm,Pre-light treatment,0.000272484,5.90E-09,1.668398458,8.489604626,11,43.11082056,-43.86857953,-45.62816821,1.759588678,0.974060062,0.000592342,0.385579217,0.33218026,0.007249112,23.74700249,3.697261292,297.6409208,0.257333434,1.692998569,0.037968705,0.064280963,0.719413789,0.536925107,2.302582759,0.001163817,0.136351146,0.127754665,0.128580583,0.12986567,1339.044922,5.617542954,0.00181068,0.021822172,0.080204103,0.625997467,0.333328938,5.618163767,7.075093402,79067.97992,0.997185473,0.836558584,1.208025872,17.45708467,0.061543043,42410.47273,-3.28E-19,4.11E-05,0.056244955,3.189865833,43.14144101,-34.01245064,0.385618699,0.019924043,0.992332942,0.025892164,267,4.99158889,0.000290923,0.016,0.018184463
Eastwood Farm 24kHz_20240903_212500.WAV,Eastwood Farm,Pre-light treatment,0.000271223,5.86E-09,1.749551416,9.052879428,10,43.07125306,-43.90814703,-45.64511752,1.736970488,0.97387201,0.000248533,0.084133803,0.066796681,0.00660932,22.64156387,3.403032532,297.0219536,0.240107481,1.631951164,0.038180232,0.062308274,0.663223485,0.526370135,2.302585068,0.00011669,0.137741247,0.126688843,0.128904165,0.129722846,1337.572266,5.534497203,0.001776205,0.021843962,0.078783304,0.624717394,0.333328773,5.599748598,7.073910023,79061.82473,0.99716514,0.836930282,1.205726713,9.819610125,0.040346778,42434.6,4.22E-19,4.08E-05,0.052258733,3.040148463,43.10290476,-34.02608732,0.318347434,0.019892787,0.994655198,0.020655547,213,4.519987263,0,0,0
Eastwood Farm 24kHz_20240903_212600.WAV,Eastwood Farm,Pre-light treatment,0.000271002,5.86E-09,1.714524776,8.775252539,10,43.0650922,-43.91430788,-45.6545714,1.740263514,0.9738544,0.000262009,0.168060324,0.142554375,0.006357274,19.2877346,2.82376378,297.0422984,0.244315756,1.646608045,0.037880166,0.062373786,0.699820955,0.526626732,2.302584565,0.00054724,0.138856561,0.127091776,0.128726512,0.129559944,1335.892578,5.549291647,0.001808407,0.022008108,0.080346182,0.625684481,0.333328835,5.606643094,7.073802919,79035.29567,0.997170584,0.83588287,1.20603815,13.0928135,0.041256001,42452.14545,-5.11E-20,4.07E-05,0.058621111,3.054591214,43.09676458,-34.02631432,0.331711147,0.019892267,0.994346063,0.024340574,251,4.480726502,0.000678821,0.018666667,0.036368926
Eastwood Farm 24kHz_20240903_212700.WAV,Eastwood Farm,Pre-light treatment,0.000272646,5.95E-09,1.682348642,8.596315665,12,43.11834531,-43.86105477,-45.64135763,1.780302851,0.973855507,0.000592362,0.304591937,0.287516064,0.007710972,21.64139857,3.511311789,297.6667223,0.258566499,1.69747725,0.038185337,0.06481874,0.703428075,0.540207575,2.302582289,0.001272209,0.137894805,0.127469713,0.129015651,0.130004705,1340.478516,5.676701793,0.001904254,0.021921392,0.084750659,0.624356627,0.333328877,5.611248361,7.073812174,79012.98948,0.997175245,0.836291712,1.209913498,15.27494908,0.071279307,42366.09091,-3.81E-19,4.13E-05,0.050848702,5.886953722,43.15499988,-34.01282307,0.461224699,0.019923189,0.983512973,0.025019395,258,6.088655213,0,0,0
Eastwood Farm 24kHz_20240903_212800.WAV,Eastwood Farm,Pre-light treatment,0.000271972,5.98E-09,1.729143704,8.863635609,11,43.10014148,-43.87925861,-45.62938808,1.750129475,0.973519673,0.000385273,0.105384386,0.078621469,0.007375217,19.2232324,3.187797771,297.4878464,0.238147775,1.625181017,0.038405575,0.062416012,0.799076346,0.532802381,2.302585051,0.000163609,0.134500372,0.127074779,0.129264908,0.129868511,1339.074219,5.57069087,0.001757263,0.022067028,0.078214984,0.62604479,0.333328749,5.597105148,7.071707177,78942.87652,0.997155463,0.835257,1.20651756,10.91067792,0.049230646,42424.90909,3.84E-19,4.10E-05,0.057681299,3.170174867,43.12977386,-34.02209356,0.375792054,0.019901936,0.992845759,0.028801396,297,4.739223329,0.000581846,0.016,0.036368926
Eastwood Farm 24kHz_20240903_212900.WAV,Eastwood Farm,Pre-light treatment,0.000272299,6.06E-09,1.696927532,8.661236307,12,43.11400235,-43.86539774,-45.63605933,1.770661591,0.973309313,0.000529825,0.392727537,0.322528749,0.007038545,15.5456989,2.714190568,297.8270965,0.247334242,1.657221987,0.038434199,0.063694,0.746828819,0.537389144,2.302582742,0.001143776,0.136415802,0.127533702,0.130149545,0.1304059,1344.615234,5.612510371,0.001904444,0.021968173,0.084928259,0.623127793,0.333328756,5.597869233,7.070393359,78856.12338,0.9971524,0.834991369,1.208849374,15.27494908,0.056959043,42313.72727,-7.37E-20,4.12E-05,0.06407016,3.145876766,43.14412892,-34.00899781,0.413852882,0.019931965,0.992197226,0.032680372,337,4.868521963,0,0,0
Eastwood Farm 24kHz_20240903_213000.WAV,Eastwood Farm,Pre-light treatment,0.000272565,5.96E-09,1.683929823,8.584766425,12,43.11683042,-43.86256966,-45.6209602,1.758390538,0.973769221,0.000412557,0.21615111,0.17043805,0.008253957,21.6978236,3.488756183,297.62236,0.252107097,1.674179673,0.038235858,0.064013697,0.744783989,0.536737921,2.302584591,0.000518495,0.136027867,0.127920637,0.129537732,0.130362901,1344.171875,5.595085987,0.001860119,0.021720035,0.082406341,0.62619244,0.333328861,5.609548967,7.073272279,78988.78388,0.997172025,0.835919851,1.208123639,21.82135583,0.063437258,42340.49091,-1.05E-19,4.12E-05,0.059945317,3.179745709,43.1467987,-34.01257859,0.436182243,0.019923749,0.99138885,0.02666796,275,5.416769167,0,0,0
Eastwood Farm 24kHz_20240903_213100.WAV,Eastwood Farm,Pre-light treatment,0.000272914,6.00E-09,1.664408328,8.492839285,12,43.12895371,-43.85044637,-45.62302795,1.772581577,0.973725485,0.000476976,0.185059762,0.143599986,0.007052549,15.89321957,2.909396576,297.7490907,0.25798743,1.695372128,0.038328252,0.06498065,0.756230262,0.539974386,2.30258465,0.000507915,0.136553196,0.12838256,0.129835028,0.130105667,1341.519531,5.631681584,0.001910695,0.022126317,0.084608579,0.626113673,0.333328874,5.610895282,7.072999912,78960.78613,0.997172963,0.835929998,1.210262836,18.54815246,0.070123836,42306.96364,-1.72E-19,4.13E-05,0.062416491,3.462545699,43.16138294,-33.99566601,0.431107179,0.019962581,0.99031378,0.026861908,277,5.360240875,0.000581846,0.016,0.036368926
Eastwood Farm 24kHz_20240903_213200.WAV,Eastwood Farm,Pre-light treatment,0.000273024,6.07E-09,1.788354249,9.697247272,12,43.13590313,-43.84349696,-45.6147198,1.771222845,0.973279586,0.000627338,0.219000584,0.164208034,0.010159171,24.53221944,3.988543462,297.7976481,0.252373668,1.675133172,0.039090238,0.065481354,0.775787625,0.539330242,2.30258454,0.000561305,0.138452462,0.128397558,0.129729887,0.130050545,1340.951172,5.626310997,0.001808975,0.022104003,0.079564743,0.626997035,0.33332848,5.568667671,7.070196745,78892.01519,0.997130354,0.838493348,1.208785853,13.0928135,0.071620266,42027.47273,-2.40E-19,4.18E-05,0.063319422,3.140733253,43.20836717,-33.98222864,0.423901729,0.019993488,0.992084305,0.028704422,296,5.085162643,0.000290923,0.016,0.018184463
